risk_rank,txn_id,invoice,invoice_date,customer_id,country,stock_code,description,quantity,price,amount,composite_risk,risk_band,rule_flag_names,if_pct,suggested_procedure
84,TXN-00685362,553469,2011-05-17 11:15:00,16029,United Kingdom,22207,FRYING PAN UNION FLAG,48.0,3.75,180.0,0.8785,CRITICAL,"ROUND_NUMBER, ROUND_DOLLARS, SPLIT_AMOUNT",0.997,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
85,TXN-00489005,495316,2010-11-29 10:30:00,13889,United Kingdom,85231L,LAVENDER SCENTED SET/9 T-LIGHTS,10.0,500.0,5000.0,0.87847,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99694,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
86,TXN-00064390,498050,2010-01-22 09:57:00,13407,United Kingdom,20681,PINK SPOTTY CHILDS UMBRELLA,25.0,400.0,10000.0,0.87843,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99686,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
87,TXN-00597103,544449,2011-02-28 09:58:00,16466,United Kingdom,85123A,WHITE HANGING HEART T-LIGHT HOLDER,563.0,2.950000047683716,1660.8499755859375,0.87841,CRITICAL,"LARGE_AMOUNT, HIGH_QUANTITY, SPLIT_AMOUNT",0.99682,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
88,TXN-00700810,524101,2011-05-31 14:32:00,17204,United Kingdom,21821,GLITTER STAR GARLAND WITH BELLS,1.0,2000.0,2000.0,0.8784,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9968,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
89,TXN-00673185,563021,2011-05-09 08:26:00,17340,United Kingdom,21326,AGED GLASS SILVER T-LIGHT HOLDER,5.0,2000.0,10000.0,0.87835,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9967,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
90,TXN-00714066,556267,2011-06-09 19:33:00,13694,United Kingdom,15034,PAPER POCKET TRAVELING FAN,1200.0,0.07000000029802322,84.0,0.8783,CRITICAL,"ROUND_NUMBER, HIGH_QUANTITY, SPLIT_AMOUNT",0.9966,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
91,TXN-00315725,571849,2010-08-29 09:19:00,17841,United Kingdom,22135,MINI LADLE LOVE HEART PINK,5.0,100.0,500.0,0.87825,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9965,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
92,TXN-00215520,510678,2010-06-03 08:49:00,15812,United Kingdom,21447,12 IVORY ROSE PEG PLACE SETTINGS,432.0,1.059999942779541,457.92,0.87823,CRITICAL,"LARGE_AMOUNT, HIGH_QUANTITY, SPLIT_AMOUNT",0.99646,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
93,TXN-00073802,565351,2010-01-29 17:13:00,14178,United Kingdom,22623,BOX OF VINTAGE JIGSAW BLOCKS,20.0,250.0,5000.0,0.87822,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99644,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
94,TXN-00700227,557295,2011-05-31 08:03:00,17562,United Kingdom,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,20.0,100.0,2000.0,0.87819,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99638,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
95,TXN-00489006,500334,2010-11-29 10:30:00,17085,United Kingdom,22057,CERAMIC PLATE STRAWBERRY DESIGN,20.0,100.0,2000.0,0.87818,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99636,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
96,TXN-00596146,552977,2011-02-26 10:30:00,17932,United Kingdom,22916,HERB MARKER THYME,20.0,250.0,5000.0,0.8781,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9962,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
97,TXN-00620860,576325,2011-03-22 08:28:00,14953,United Kingdom,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5.0,400.0,2000.0,0.87808,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99616,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
98,TXN-00661319,551062,2011-04-26 12:16:00,18092,United Kingdom,15036,ASSORTED COLOURS SILK FAN,600.0,0.7200000286102295,432.0,0.87807,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, HIGH_QUANTITY",0.99614,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
99,TXN-00203211,555516,2010-05-23 08:55:00,17071,United Kingdom,23302,KNEELING MAT HOUSEWORK  DESIGN,25.0,80.0,2000.0,0.87805,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9961,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
100,TXN-00237856,512798,2010-06-18 10:32:00,17389,United Kingdom,21735,TWO DOOR CURIO CABINET,60.0,10.949999809265137,657.0,0.87804,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, SPLIT_AMOUNT",0.99608,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
101,TXN-00184179,568804,2010-05-06 16:17:00,14475,United Kingdom,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,20.0,250.0,5000.0,0.87801,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99602,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
102,TXN-00536506,537488,2010-12-30 15:34:00,14733,United Kingdom,85123A,WHITE HANGING HEART T-LIGHT HOLDER,419.0,2.549999952316284,1068.449951171875,0.87791,CRITICAL,"LARGE_AMOUNT, HIGH_QUANTITY, SPLIT_AMOUNT",0.99582,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
103,TXN-00849369,520226,2011-09-23 17:41:00,17416,United Kingdom,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1.0,1000.0,1000.0,0.8779,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9958,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
104,TXN-00841670,567633,2011-09-21 13:34:00,12939,United Kingdom,84997B,CHILDRENS CUTLERY RETROSPOT RED,72.0,3.75,270.0,0.87778,CRITICAL,"ROUND_NUMBER, ROUND_DOLLARS, SPLIT_AMOUNT",0.99556,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
105,TXN-00492544,572132,2010-11-30 10:30:00,13460,United Kingdom,22709,WRAP WEDDING DAY,4.0,250.0,1000.0,0.87775,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9955,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
106,TXN-00492540,560267,2010-11-30 10:30:00,17863,United Kingdom,21224,SET/4 SKULL BADGES,25.0,80.0,2000.0,0.87774,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99548,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
107,TXN-00536444,511613,2010-12-29 10:30:00,15352,United Kingdom,22561,WOODEN SCHOOL COLOURING SET,2.0,500.0,1000.0,0.87771,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99542,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
108,TXN-00915453,569558,2011-10-29 13:18:00,17728,United Kingdom,23330,DECORATIVE WICKER HEART MEDIUM,447.0,1.25,558.75,0.87769,CRITICAL,"LARGE_AMOUNT, HIGH_QUANTITY, SPLIT_AMOUNT",0.99538,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
109,TXN-00750155,559698,2011-07-10 17:07:00,15577,United Kingdom,20750,RED RETROSPOT MINI CASES,20.0,100.0,2000.0,0.87761,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99522,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
110,TXN-00054142,494447,2010-01-14 05:40:00,17850,United Kingdom,82482,WOODEN PICTURE FRAME WHITE FINISH,1.0,983.0,983.0,0.87756,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, SPLIT_AMOUNT",0.99512,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
111,TXN-00084378,497391,2010-02-09 03:34:00,15003,United Kingdom,21846,PINK DIAMANTE PEN IN GIFT BOX,36.0,137.24,4940.64,0.8775,CRITICAL,"LARGE_AMOUNT, HIGH_QUANTITY, SPLIT_AMOUNT",0.995,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
112,TXN-01023675,579016,2011-12-07 15:14:00,15511,United Kingdom,82484,WOOD BLACK BOARD ANT WHITE FINISH,20.0,100.0,2000.0,0.87748,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99496,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
113,TXN-00915442,568144,2011-10-29 10:30:00,16326,United Kingdom,22691,DOORMAT WELCOME SUNRISE,4.0,250.0,1000.0,0.87746,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99492,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
114,TXN-00211457,505346,2010-05-28 09:39:00,16592,United Kingdom,21159,MOODY BOY  DOOR HANGER,25.0,200.0,5000.0,0.87745,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9949,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
115,TXN-00044523,493443,2010-01-04 11:42:00,13821,United Kingdom,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1.0,986.0,986.0,0.87742,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, SPLIT_AMOUNT",0.99484,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
116,TXN-00401194,528431,2010-10-22 10:14:00,12973,United Kingdom,22827,GIANT SEVENTEEN DRAWER SIDEBOARD,2.0,145.0,290.0,0.87738,CRITICAL,"ROUND_NUMBER, ROUND_DOLLARS, SPLIT_AMOUNT",0.99476,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
117,TXN-00166859,532658,2010-04-22 13:37:00,14562,United Kingdom,21901,"KEY FOB , BACK DOOR",4.0,250.0,1000.0,0.87733,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99466,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
118,TXN-00923673,501002,2011-11-02 08:36:00,17757,United Kingdom,84621,BLUE GINGHAM ROSE FLOOR CUSHION,2.0,500.0,1000.0,0.87728,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99456,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
119,TXN-00469433,575933,2010-11-21 17:19:00,13310,United Kingdom,21733,RED HANGING HEART T-LIGHT HOLDER,5.0,200.0,1000.0,0.87724,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99448,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
120,TXN-00409144,574307,2010-10-26 15:26:00,14428,United Kingdom,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2.0,500.0,1000.0,0.87719,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99438,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
121,TXN-00936089,574902,2011-11-07 13:38:00,17158,United Kingdom,23029,DRAWER KNOB CRACKLE GLAZE GREEN,526.0,1.649999976158142,867.9000244140625,0.8771,CRITICAL,"LARGE_AMOUNT, HIGH_QUANTITY, SPLIT_AMOUNT",0.9942,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
122,TXN-00946933,575735,2011-11-11 08:46:00,14156,Eire,C2,CARRIAGE,1.0,50.0,50.0,0.87707,CRITICAL,"ROUND_NUMBER, ROUND_DOLLARS, SPLIT_AMOUNT",0.99414,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
123,TXN-00220989,511109,2010-06-07 09:55:00,16684,United Kingdom,21974,SET OF 36 PAISLEY FLOWER DOILIES,144.0,1.25,180.0,0.87703,CRITICAL,"ROUND_NUMBER, ROUND_DOLLARS, SPLIT_AMOUNT",0.99406,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
124,TXN-00768952,535793,2011-07-25 10:22:00,17368,United Kingdom,22060,LARGE CAKE STAND HANGING HEARTS,10.0,100.0,1000.0,0.87702,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99404,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
125,TXN-00945389,575632,2011-11-10 13:44:00,12473,Germany,M,Manual,1.0,549.3400268554688,549.34,0.87698,CRITICAL,"LARGE_AMOUNT, DUPLICATE_INVOICE, SPLIT_AMOUNT",0.99396,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
126,TXN-00494695,542105,2010-12-01 08:35:00,13198,United Kingdom,20973,12 PENCIL SMALL TUBE WOODLAND,2.0,500.0,1000.0,0.87694,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99388,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
127,TXN-00485724,535788,2010-11-28 08:07:00,13295,United Kingdom,85123A,WHITE HANGING HEART T-LIGHT HOLDER,237.0,2.950000047683716,699.1500244140625,0.8769,CRITICAL,"LARGE_AMOUNT, HIGH_QUANTITY, SPLIT_AMOUNT",0.9938,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
128,TXN-00667858,578251,2011-05-05 08:49:00,16255,United Kingdom,22557,PLASTERS IN TIN VINTAGE PAISLEY,2.0,500.0,1000.0,0.87685,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9937,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
129,TXN-00736516,576700,2011-06-30 10:30:00,16669,United Kingdom,23392,SPACEBOY ROCKET LOLLY MAKERS,25.0,80.0,2000.0,0.87681,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99362,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
130,TXN-00118059,498798,2010-03-10 13:01:00,15493,United Kingdom,82605,OLD DOC RUSSEL METAL SIGN,2.0,500.0,1000.0,0.87679,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99358,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
131,TXN-00185969,532550,2010-05-07 17:18:00,13931,United Kingdom,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,50.0,40.0,2000.0,0.8767,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9934,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
132,TXN-00139799,520850,2010-03-29 10:30:00,13863,United Kingdom,84596J,MIXED NUTS LIGHT GREEN BOWL,5.0,200.0,1000.0,0.87659,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99318,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
133,TXN-00416292,529847,2010-10-31 12:44:00,13001,United Kingdom,22121,NOEL WOODEN BLOCK LETTERS,150.0,5.949999809265137,892.5,0.87658,CRITICAL,"LARGE_AMOUNT, HIGH_QUANTITY, SPLIT_AMOUNT",0.99316,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
134,TXN-00212460,577059,2010-05-29 10:30:00,17985,United Kingdom,90160D,PINK BOUDICCA LARGE BRACELET,5.0,200.0,1000.0,0.87657,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99314,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
135,TXN-00817620,565474,2011-09-05 10:34:00,14156,Eire,C2,CARRIAGE,1.0,50.0,50.0,0.87653,CRITICAL,"ROUND_NUMBER, ROUND_DOLLARS, SPLIT_AMOUNT",0.99306,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
136,TXN-00143221,574241,2010-03-30 16:53:00,15998,United Kingdom,22690,DOORMAT HOME SWEET HOME BLUE,5.0,200.0,1000.0,0.87643,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99286,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
137,TXN-00076331,573580,2010-02-01 15:04:00,15033,United Kingdom,23535,WALL ART BICYCLE SAFETY,5.0,200.0,1000.0,0.87642,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99284,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
138,TXN-00865831,569389,2011-10-03 16:51:00,15502,United Kingdom,M,Manual,1.0,120.0,120.0,0.87637,CRITICAL,"ROUND_NUMBER, DUPLICATE_INVOICE, ROUND_DOLLARS",0.99274,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
139,TXN-00528747,501545,2010-12-17 14:11:00,13478,United Kingdom,21844,RETRO SPOT MUG,25.0,80.0,2000.0,0.87636,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99272,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
140,TXN-00710007,547104,2011-06-08 08:07:00,15615,United Kingdom,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4.0,250.0,1000.0,0.8762,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9924,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
141,TXN-00698747,554930,2011-05-27 13:17:00,15939,United Kingdom,22151,PLACE SETTING WHITE HEART,600.0,0.41999998688697815,252.0,0.87613,CRITICAL,"ROUND_NUMBER, HIGH_QUANTITY, SPLIT_AMOUNT",0.99226,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
142,TXN-00152593,572400,2010-04-11 12:06:00,15628,United Kingdom,22558,CLOTHES PEGS RETROSPOT PACK 24,4.0,250.0,1000.0,0.87605,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9921,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
143,TXN-00569120,511068,2011-01-30 10:30:00,17954,United Kingdom,47552A,DOTS IRONING BOARD COVER,5.0,100.0,500.0,0.87596,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99192,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
144,TXN-00493291,536066,2010-11-30 12:25:00,14422,United Kingdom,22809,SET OF 6 T-LIGHTS SANTA,221.0,2.950000047683716,651.9500122070312,0.8759,CRITICAL,"LARGE_AMOUNT, HIGH_QUANTITY, SPLIT_AMOUNT",0.9918,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
145,TXN-00209622,510067,2010-05-27 11:05:00,13802,United Kingdom,21035,SET/2 RED SPOTTY TEA TOWELS,200.0,2.549999952316284,510.0,0.87586,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99172,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
146,TXN-00861015,566288,2011-09-30 12:24:00,13611,United Kingdom,21804,WHITE CHRISTMAS GARLAND STARS TREES,199.0,3.75,746.25,0.87585,CRITICAL,"LARGE_AMOUNT, HIGH_QUANTITY, SPLIT_AMOUNT",0.9917,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
147,TXN-00366075,525294,2010-10-05 09:21:00,14911,Eire,C2,CARRIAGE,1.0,50.0,50.0,0.87578,CRITICAL,"ROUND_NUMBER, ROUND_DOLLARS, SPLIT_AMOUNT",0.99156,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
148,TXN-00663787,544281,2011-04-28 10:30:00,14754,United Kingdom,21790,VINTAGE SNAP CARDS,1.0,500.0,500.0,0.87568,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99136,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
149,TXN-00353447,522626,2010-09-28 10:30:00,15301,United Kingdom,22188,BLACK HEART CARD HOLDER,10.0,100.0,1000.0,0.87565,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9913,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
150,TXN-00793675,563368,2011-08-16 09:12:00,15373,United Kingdom,20802,SMALL GLASS SUNDAE DISH CLEAR,225.0,1.649999976158142,371.25,0.87558,CRITICAL,"LARGE_AMOUNT, HIGH_QUANTITY, SPLIT_AMOUNT",0.99116,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
151,TXN-00335526,522662,2010-09-16 10:56:00,13089,United Kingdom,22423,REGENCY CAKESTAND 3 TIER,80.0,10.949999809265137,876.0,0.87553,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, SPLIT_AMOUNT",0.99106,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
152,TXN-00367374,525440,2010-10-05 13:37:00,13777,United Kingdom,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,144.0,1.25,180.0,0.87548,CRITICAL,"ROUND_NUMBER, ROUND_DOLLARS, SPLIT_AMOUNT",0.99096,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
153,TXN-00994494,512531,2011-11-28 10:30:00,17952,United Kingdom,21231,SWEETHEART CERAMIC TRINKET BOX,20.0,50.0,1000.0,0.87524,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99048,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
154,TXN-00536450,562458,2010-12-29 10:30:00,18097,United Kingdom,16156S,WRAP PINK FAIRY CAKES,4.0,125.0,500.0,0.87511,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.99022,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
155,TXN-00265104,515425,2010-07-12 16:42:00,17241,United Kingdom,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,287.0,1.9500000476837158,559.6500244140625,0.87507,CRITICAL,"LARGE_AMOUNT, HIGH_QUANTITY, SPLIT_AMOUNT",0.99014,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
156,TXN-00316684,579143,2010-08-31 10:30:00,17019,United Kingdom,22563,HAPPY STENCIL CRAFT,5.0,100.0,500.0,0.87495,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9899,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
157,TXN-00862777,525530,2011-10-02 13:31:00,13446,United Kingdom,20725,LUNCH BAG RED RETROSPOT,5.0,100.0,500.0,0.8749,CRITICAL,"ROUND_NUMBER, LARGE_AMOUNT, ROUND_DOLLARS",0.9898,Obtain the approval matrix; confirm the authorisation limit applicable to this transaction.
